"도서관 일련번호","도서관명","구 코드","구명","주소","전화번호","팩스번호","홈페이지 URL","운영시간","정기 휴관일","도서관 구분명","위도","경도","담당자이메일","도서관 소개","설립연도","회원가입요건","대출안내","교통편","층별 설명"
"1590","좋은맘작은도서관","0021","강북구","서울특별시 강북구 삼양로 430 2층 2층","070-4643-1579","","","평일 : 13:00~17:00 주말 : 13:00~17:00(13주)","둘째 넷째주 토요일 일요일 공휴일","작은도서관","37.64184914","127.0168699","","","","","","",""
"161","주영광어린이도서관","0021","강북구","서울특별시 강북구 한천로 109길 67 한양아파트 2층","02-937-3545","937-3545","cafe.daum.net/myfyoungkwang","평일 : 10:00~18:00 주말 : 10:00~18:00","일요일 공휴일","작은도서관","37.62719884","127.0408086","","","20120101","","","",""
"1591","지혜어린이도서관","0021","강북구","서울특별시 강북구 도봉로65길 35 3층","02-987-5100","","","평일 : 14:00~19:00 주말 : 휴관일","매주 토요일일요일","작은도서관","37.62941282","127.0226664","","","","","","",""
"1268","트리베라1차문고","0021","강북구","서울특별시 강북구 삼양로19길 25 삼성래미안트리베라1차 아파트 관리사무소","02-946-1858","946-1860","","평일 : 13:00~17:00 주말 : 휴관일","토 일요일","작은도서관","37.61282768","127.0214348","","","20120801","","","",""
"1934","푸른별환경도서관","0021","강북구","서울특별시 강북구 삼양로51길 22 양지마을사랑채 1층(미아동)","02-766-0626","","http://cafe.naver.com/greenlibrary0324","평일 : 13:00~19:00 주말 : 13:00~19:00","일요일 공휴일","작은도서관","37.62391618","127.0172388","","","","","","",""
"2429","하늘을 나는 작은도서관","0021","강북구","서울특별시 강북구 한천로124나길 27 지층 101동","","","","평일 : 10:30~18:30 주말 : 휴관일","토 일요일","작은도서관","37.6380173","127.0290972","","","","","","",""
"2430","e편한세상염창작은도서관","0001","강서구","서울특별시 강서구 공항대로 583 관리동","02-2668-9916","","","평일 : 13:00~17:00 주말 : 휴관일","토요일 일요일 공휴일","작은도서관","37.5482976","126.8678862","","","","","","",""
"1850","가람작은도서관","0001","강서구","서울특별시 강서구 양천로57길 36 가양5종합사회복지관 ","02-2668-4603","","http://lib.gangseo.seoul.kr/","평일 : 09:00~17:00 주말 : 09:00~13:00","일요일 공휴일","작은도서관","37.5635654","126.8525312","","","","","","",""
"2010","가양9-1단지작은도서관","0001","강서구","서울특별시 강서구 허준로224 관리동 2층 ","02-2668-9155","","","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 공휴일","작은도서관","37.55982697","126.8627765","","","","","","",""
"1838","가양도서관","0001","강서구","서울특별시 강서구 양천로61길101(가양동 1493)","02-3665-8797","","http://lib.gangseo.seoul.kr","평일 : 09:00~22:00 주말 : 09:00~17:00","매주 월요일 법정공휴일","공공도서관","37.55994851","126.8655346","","","","","","",""
"1398","강서영어도서관","0001","강서구","서울특별시 강서구 곰달래로57가길 26","02-2694-0270","","lib.gangseo.seoul.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 월요일 및 법정 공휴일","공공도서관","37.53468572","126.8608018","","","","","","",""
"71","강서점자도서관","0001","강서구","서울특별시 강서구 공항대로 206 801~803호","02-2661-22782291","02-2661-2269","http://www.ksbl.or.kr/","평일 : 09:30~17:30 주말 : 09:30~13:00","토요일(첫째 셋째주) 일요일 법정공휴일","장애인도서관","37.5588934901654","126.830272839065","","<p> 	저희 강서점자도서관은 서울 서남권의 유일한 점자도서관으로서 시각장애인들과 장애인을 대상으로 하는 특수도서관입니다. 흔히들 21세기는 &ldquo;정보화의 시대&rdquo;라고 말을 합니다. 그리고 우리나라는 &ldquo;IT 선진국 정보화 선진국&rdquo; 이라는 자랑스러운 이름을 갖게 되었지만 우리 장애인들에게 있어 &ldquo;정보화&rdquo;라는 말은 아직은 너무나 요원하기만 합니다. 우리나라 장애인복지는 아직은 &ldquo;정보화가 아니라 생존권을 고민하는&rdquo; 복지이기 때문입니다. 그러나 &ldquo;중도 장애인이 70%가 넘는 현실에 있어서&rdquo; 장애인의 정보접근권은 장애인재활과 사회참여의 유일한 통로라 믿습니다. 저희는 이러한 현실에서 서울 서남권의 &ldquo;시각장애인들과 장애인 노인과 병상의 환자(정보취약계층)&rdquo;의 재활과 사회복귀의 통로가 되고저 합니다.</p> ","20050701","","","※ 지하철 이용시  -지하철 5호선 송정역3번출구    ※버스 이용시      - 지선버스 G : 66316629664166466647  - 간선버스 B : 161601605642651  - 공항리무진버스 608번",""
"1377","곰달래도서관","0001","강서구","서울특별시 강서구 강서로5길 50 (곰달래문화복지센터 5 6층)","02-2065-3785","02-2065-3799","http://lib.gangseo.seoul.kr","자료실(평일주말) : 09:00~22:00 / 학습열람실(평일주말) : 07:00~22:00","매주 월요일 및 법정 공휴일","공공도서관","37.52905938","126.8488976","","강서구립 곰달래 도서관은 서울시민이면 누구나 이용하실 수 있습니다.　　이용자에게 더욱 친근하게 다가가고 노력하는 도서관이 되겠습니다.","20130329","서울시민 또는 서울시에 회사 또는 학교를 갖고 있는 재직/재학자이시면 회원가입이 가능합니다. 우선 강서구 통합도서관(http://lib.gangseo.seoul.kr)에 가입하신 뒤 주소지가 서울시로 기재된 신분증을 가지고 도서관 데스크로 찾아 오시면 됩니다. 자세한 규정은 홈페이지를 참고해주세요.","1인당 최대 5권 대출 가능  대출 기간은 14일로 연기 시 반납일로부터 7일 연장 가능","지하철(2 5호선) 까치산역 2번 출구에서 KT강서빌딩 방향으로 5분간 걸어오시면 곰달래문화복지센터 건물이 보이실텐데 그 건물의 5층 6층이 강서구립 곰달래도서관 입니다. ","5층은 어린이 자료실과 유아 자료실이 위치하고 있으며 그 외에도 북카페와 식품 섭취가 가능한 휴게실이 있습니다.  6층은 종합자료실과 멀티실 학습열람실과 자유열람석이 마련되어 있으며 각 층마다 테라스가 마련되어 있습니다."
"209","공룡어린이도서관","0001","강서구","서울특별시 강서구 까치산로 144 꿈이있는어린이도서관 강남교회","02-2601-5233","2601-0305","","평일 : 14:00~18:00 주말 : 토요일:14:00~18:00 일요일:10:00~14:00","월요일","작은도서관","37.55007327","126.8522095","","","20080118","","","",""
"1829","국립국어원자료실","0001","강서구","서울특별시 강서구 금낭화로 154 3층","02-2669-9758","","http://www.korean.go.kr/front/data/dataBookList.do?mn_id=48","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","","37.57915455","126.8138354","","","","","","",""
"2019","글고운SH작은도서관","0001","강서구","서울특별시 강서구 공항대로 124 1102동 1층 ","070-8917-4505","","","평일 : (월 화)13:00~17:00 (수~금)14:00~17:00 주말 : 휴관일","토요일 일요일 공휴일","작은도서관","37.55941384","126.8208126","","","","","","",""
"1594","글마루SH작은도서관","0001","강서구","서울특별시 강서구 마곡서1로 146 ","02-2064-0341","","","평일 : 13:00~17:00 주말 : 11:00~14:00","일요일 공휴일","작은도서관","37.56912773","126.820556","","","","","","",""
"2431","글벗누리작은도서관","0001","강서구","서울특별시 강서구 방화대로 330 방화1동주민센터 2층 2","02-2600-7962","","http://lib.gangseo.seoul.kr/","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 공휴일","작은도서관","37.57034125","126.8170501","","","","","","",""
"60","길꽃어린이도서관","0001","강서구","서울특별시 강서구 금낭화로24길 5","02-2663-4764","02-2663-4766","http://lib.gangseo.seoul.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 월요일 및 법정 공휴일","공공도서관","37.57871971","126.8136582","","<p> 	길꽃어린이 도서관은 자라나는 어린이들에게 상상력을 길러주고 어릴때부터 자연스럽게 책과 가까워질 수 있도록 다양한 프로그램을 제공하여 독서문화를 조성하고 흩어진 가족을 하나로 묶는 가족문화를 만들어 어린이들이 꿈꾸고 노인이 춤추고 장애인이 신나서 살아가는 도서관으로 열심히 뛰어가고 있다</p> ","20070126"," 서울시민 서울 소재 학교 및 직장 ","5권 이내  기본 14일 연기 7일 ","- 5호선 방화역 1번출구 3분소요","- 지하1층 : 동사무소 연결통로   - 1층 : 사무실 주차장   - 2층 : 유아열람실 시청각실 수유실   - 3층 : 아동열람실 멀티미디어실   - 4층 : 폐가서고"
"2710","꿀단지작은도서관","0001","강서구","서울특별시 강서구 마곡서1로 132(마곡엠밸리 3단지) 관리동 2층","010-2578-7870","","","평일: 14:00~17:00 토 10:00~13:00","일요일","작은도서관","37.5685321902282","126.819718473444","","","","","","",""
"94","꿈꾸는어린이도서관","0001","강서구","서울특별시 강서구 공항대로 615","02-3663-4025","02-3663-4024","http://lib.gangseo.seoul.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 월요일 및 법정 공휴일","공공도서관","37.54733669","126.8733189","","<p> 	우리도서관이 가장 중점을 두는 역할은 생활 속의 교육 문화 공간 제공입니다. 지역 주민의 정보 문화 오락 욕구를 충족해 주고 나아가 어린이는 물론 지역 주민에게 강서구가 추구하는 평생학습의 기틀을 마련하는데 있을 것입니다. 이를 위해서 도서관은 주민의 공동체의 의사소통의 장이 되어야 하며 어린이의 인격형성 창의력 및 사고력 증진의 기능과 타 지역과 비교해 정보격차의 소외감을 극복할 수 있는 적시 적절 적합한 정보제공으로 교육 강서의 브랜드 가치를 파워 업 시킬 것으로 기대합니다.</p> ","20080417"," 서울시거주자 ","5권 이내  기본 14일 연기 7일 ","- 버스노선 5616 601 6711 661 605 - 마을버스 54번","- 지상3층 : 교양강좌실 멀티미디어실 꿈동이자료실 사무실 등 - 지상4층 : 꿈돌이자료실 서고자료실 사무실 등"
"2020","꿈나래작은도서관","0001","강서구","서울특별시 강서구 양천로47가길 25-10 양천교회","02-2658-1472","","","평일 : 10:00~17:00 주말 : (토)10:00~17:00 (일)09:00~17:00","월요일 공휴일","작은도서관","37.57132885","126.8393354","","","","","","",""
"2018","꿈빛작은도서관","0001","강서구","서울특별시 강서구 공항대로 140 1203동 1층 ","070-8804-6677","","","평일 : 10:00~16:00 주말 : 휴관일","토요일 일요일 공휴일","작은도서관","37.55930889","126.8225324","","","","","","",""
"2432","꿈자람책놀이터작은도서관","0001","강서구","서울특별시 강서구 개화동로 21길 4 방화11단지아파트 종합사회복지관 ","070-5153-8240","","http://lib.gangseo.seoul.kr/","평일 : 09:00~20:00 주말 : 09:00~16:00","일요일 공휴일","작은도서관","37.59002188","126.8041536","","","","","","",""
"1276","꿈터작은도서관","0001","강서구","서울특별시 강서구 곰달래로 79 화곡1동주민센터 3층","02-2600-7515","","http://lib.gangseo.seoul.kr/","평일 : 10:00~17:00 주말 : 10:30~12:30","일요일 및 법정공휴일","작은도서관","37.53050717","126.8415913","","","20130320","","","",""
"1851","나무그늘작은도서관","0001","강서구","서울특별시 강서구 마곡서1로 100 2층","02-2663-7235","","","평일 : 13:30~17:30 주말 : 휴관일","토요일 일요일 공휴일","작은도서관","37.56485283","126.8216804","","","","","","",""
"1852","나팔부는작은도서관","0001","강서구","서울특별시 강서구 마곡중앙로 33 관리동 2층","02-2664-3320","","","평일 : (월 수 목):10:00~18:00 (화):15:00~21:00 (금):15:00~18:00 주말 : 14:00~16:00","일요일 공휴일","작은도서관","37.5561197","126.8618507","","","","","","",""
"200","내발산작은도서관","0001","강서구","서울특별시 강서구 강서로52길 89 내발산동문화센터 5층 ","02-2600-7756","","http://lib.gangseo.seoul.kr/","평일 : 09:30~17:30 주말 : 09:30~13:30","일요일 공휴일","작은도서관","37.55744761","126.8247026","","","20130116","","","",""
"2016","다빈작은도서관","0001","강서구","서울특별시 강서구 마곡서로 168 럭스나인오피스텔L동 205호","02-6014-0691","","","평일 : 11:00~21:00 주말 : 11:00~21:00","일요일 공휴일","작은도서관","37.55749787","126.8431987","","","","","","",""
"1498","다솜SH작은도서관","0001","강서구","서울특별시 강서구 마곡서1로 131 2층 ","","","","평일 : (화~금)14:00~15:00 주말 : 휴관일","월요일 토요일 일요일","작은도서관","37.5689636","126.8255406","","","20150408","","","",""
"192","도란도란쉼터작은도서관","0001","강서구","서울특별시 강서구 허준로 30 가양1동주민센터 2층 ","02-2600-7778","","http://lib.gangseo.seoul.kr/","평일 : 09:00~18:00 주말 : 10:00~14:00","일요일 공휴일","작은도서관","37.56856045","126.8189022","","","20121227","","","",""
