통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202105,인천광역시,연수구,언어,심하지 않은 장애,89
202105,인천광역시,연수구,뇌병변,심하지 않은 장애,500
202105,인천광역시,연수구,신장,심하지 않은 장애,167
202105,인천광역시,연수구,심장,심하지 않은 장애,4
202105,인천광역시,연수구,호흡기,심하지 않은 장애,2
202105,인천광역시,연수구,간,심하지 않은 장애,71
202105,인천광역시,연수구,청각,심한 장애,446
202105,인천광역시,연수구,안면,심하지 않은 장애,6
202105,인천광역시,연수구,장루.요루,심하지 않은 장애,66
202105,인천광역시,연수구,뇌전증,심하지 않은 장애,32
202105,인천광역시,연수구,지체,심한 장애,1469
202105,인천광역시,연수구,언어,심한 장애,59
202105,인천광역시,남동구,지적,심한 장애,1853
202105,인천광역시,남동구,뇌병변,심한 장애,1500
202105,인천광역시,남동구,자폐성,심한 장애,342
202105,인천광역시,남동구,정신,심한 장애,820
202105,인천광역시,남동구,신장,심한 장애,870
202105,인천광역시,남동구,심장,심한 장애,42
202105,인천광역시,남동구,호흡기,심한 장애,110
202105,인천광역시,남동구,간,심한 장애,10
202105,인천광역시,남동구,안면,심한 장애,10
202105,인천광역시,남동구,장루.요루,심한 장애,20
202105,인천광역시,남동구,시각,심한 장애,475
202105,인천광역시,남동구,뇌전증,심한 장애,19
202105,인천광역시,남동구,지체,심하지 않은 장애,9636
202105,인천광역시,남동구,시각,심하지 않은 장애,2008
202105,인천광역시,남동구,청각,심하지 않은 장애,3449
202105,인천광역시,남동구,언어,심하지 않은 장애,152
202105,인천광역시,남동구,지체,심한 장애,2662
202105,인천광역시,남동구,뇌병변,심하지 않은 장애,923
202105,인천광역시,남동구,신장,심하지 않은 장애,263
202105,인천광역시,남동구,청각,심한 장애,886
202105,인천광역시,남동구,심장,심하지 않은 장애,12
202105,인천광역시,남동구,호흡기,심하지 않은 장애,3
202105,인천광역시,남동구,간,심하지 않은 장애,111
202105,인천광역시,남동구,안면,심하지 않은 장애,14
202105,인천광역시,남동구,장루.요루,심하지 않은 장애,150
202105,인천광역시,남동구,뇌전증,심하지 않은 장애,52
202105,인천광역시,남동구,언어,심한 장애,131
202105,인천광역시,부평구,뇌병변,심한 장애,1519
202105,인천광역시,부평구,자폐성,심한 장애,269
202105,인천광역시,부평구,정신,심한 장애,956
202105,인천광역시,부평구,신장,심한 장애,928
202105,인천광역시,부평구,지체,심한 장애,2564
202105,인천광역시,부평구,심장,심한 장애,34
202105,인천광역시,부평구,호흡기,심한 장애,110
202105,인천광역시,부평구,간,심한 장애,9
202105,인천광역시,부평구,안면,심한 장애,11
202105,인천광역시,부평구,장루.요루,심한 장애,10
202105,인천광역시,부평구,뇌전증,심한 장애,21
202105,인천광역시,부평구,지체,심하지 않은 장애,9527
202105,인천광역시,부평구,시각,심하지 않은 장애,2089
202105,인천광역시,부평구,시각,심한 장애,542
202105,인천광역시,부평구,청각,심하지 않은 장애,3452
202105,인천광역시,부평구,언어,심하지 않은 장애,172
202105,인천광역시,부평구,뇌병변,심하지 않은 장애,984
202105,인천광역시,부평구,정신,심하지 않은 장애,1
202105,인천광역시,부평구,신장,심하지 않은 장애,209
202105,인천광역시,부평구,심장,심하지 않은 장애,8
202105,인천광역시,부평구,호흡기,심하지 않은 장애,1
202105,인천광역시,부평구,간,심하지 않은 장애,124
202105,인천광역시,부평구,안면,심하지 않은 장애,12
202105,인천광역시,부평구,장루.요루,심하지 않은 장애,117
202105,인천광역시,부평구,뇌전증,심하지 않은 장애,64
202105,인천광역시,부평구,청각,심한 장애,1016
202105,인천광역시,부평구,언어,심한 장애,159
202105,인천광역시,부평구,지적,심한 장애,2065
202105,인천광역시,계양구,지적,심한 장애,1103
202105,인천광역시,계양구,뇌병변,심한 장애,824
202105,인천광역시,계양구,자폐성,심한 장애,221
202105,인천광역시,계양구,정신,심한 장애,468
202105,인천광역시,계양구,신장,심한 장애,509
202105,인천광역시,계양구,심장,심한 장애,14
202105,인천광역시,계양구,호흡기,심한 장애,72
202105,인천광역시,계양구,간,심한 장애,6
202105,인천광역시,계양구,안면,심한 장애,8
202105,인천광역시,계양구,시각,심한 장애,213
202105,인천광역시,계양구,장루.요루,심한 장애,6
202105,인천광역시,계양구,뇌전증,심한 장애,8
202105,인천광역시,계양구,지체,심하지 않은 장애,5601
202105,인천광역시,계양구,시각,심하지 않은 장애,1186
202105,인천광역시,계양구,청각,심하지 않은 장애,1690
202105,인천광역시,계양구,언어,심하지 않은 장애,75
202105,인천광역시,계양구,뇌병변,심하지 않은 장애,517
202105,인천광역시,계양구,신장,심하지 않은 장애,174
202105,인천광역시,계양구,심장,심하지 않은 장애,6
202105,인천광역시,계양구,호흡기,심하지 않은 장애,1
202105,인천광역시,계양구,간,심하지 않은 장애,76
202105,인천광역시,계양구,안면,심하지 않은 장애,7
202105,인천광역시,계양구,청각,심한 장애,488
202105,인천광역시,계양구,장루.요루,심하지 않은 장애,69
202105,인천광역시,계양구,뇌전증,심하지 않은 장애,31
202105,인천광역시,계양구,언어,심한 장애,58
202105,인천광역시,계양구,지체,심한 장애,1260
202105,인천광역시,서구,지적,심한 장애,1768
202105,인천광역시,서구,뇌병변,심한 장애,1237
202105,인천광역시,서구,자폐성,심한 장애,292
202105,인천광역시,서구,정신,심한 장애,863
202105,인천광역시,서구,신장,심한 장애,761
202105,인천광역시,서구,심장,심한 장애,39
202105,인천광역시,서구,호흡기,심한 장애,96
202105,인천광역시,서구,간,심한 장애,6
202105,인천광역시,서구,안면,심한 장애,18
202105,인천광역시,서구,장루.요루,심한 장애,13
202105,인천광역시,서구,뇌전증,심한 장애,6
202105,인천광역시,서구,시각,심한 장애,354
202105,인천광역시,서구,지체,심하지 않은 장애,9097
202105,인천광역시,서구,시각,심하지 않은 장애,1828
202105,인천광역시,서구,청각,심하지 않은 장애,2603
202105,인천광역시,서구,언어,심하지 않은 장애,132
202105,인천광역시,서구,뇌병변,심하지 않은 장애,847
202105,인천광역시,서구,정신,심하지 않은 장애,1
202105,인천광역시,서구,신장,심하지 않은 장애,208
202105,인천광역시,서구,지체,심한 장애,2076
202105,인천광역시,서구,심장,심하지 않은 장애,7
202105,인천광역시,서구,호흡기,심하지 않은 장애,4
202105,인천광역시,서구,간,심하지 않은 장애,108
202105,인천광역시,서구,안면,심하지 않은 장애,14
202105,인천광역시,서구,청각,심한 장애,823
202105,인천광역시,서구,장루.요루,심하지 않은 장애,108
202105,인천광역시,서구,뇌전증,심하지 않은 장애,39
202105,인천광역시,서구,언어,심한 장애,103
202105,인천광역시,강화군,지체,심한 장애,508
202105,인천광역시,강화군,지적,심한 장애,545
202105,인천광역시,강화군,뇌병변,심한 장애,294
202105,인천광역시,강화군,자폐성,심한 장애,55
202105,인천광역시,강화군,정신,심한 장애,269
202105,인천광역시,강화군,신장,심한 장애,142
202105,인천광역시,강화군,심장,심한 장애,7
202105,인천광역시,강화군,호흡기,심한 장애,23
202105,인천광역시,강화군,간,심한 장애,1
202105,인천광역시,강화군,안면,심한 장애,3
202105,인천광역시,강화군,장루.요루,심한 장애,2
202105,인천광역시,강화군,시각,심한 장애,112
202105,인천광역시,강화군,뇌전증,심한 장애,3
202105,인천광역시,강화군,지체,심하지 않은 장애,2018
202105,인천광역시,강화군,시각,심하지 않은 장애,412
202105,인천광역시,강화군,청각,심하지 않은 장애,862
202105,인천광역시,강화군,언어,심하지 않은 장애,21
202105,인천광역시,강화군,뇌병변,심하지 않은 장애,196
202105,인천광역시,강화군,신장,심하지 않은 장애,43
202105,인천광역시,강화군,심장,심하지 않은 장애,3
202105,인천광역시,강화군,호흡기,심하지 않은 장애,1
202105,인천광역시,강화군,청각,심한 장애,275
202105,인천광역시,강화군,간,심하지 않은 장애,30
202105,인천광역시,강화군,안면,심하지 않은 장애,2
202105,인천광역시,강화군,장루.요루,심하지 않은 장애,34
202105,인천광역시,강화군,뇌전증,심하지 않은 장애,11
202105,인천광역시,강화군,언어,심한 장애,28
202105,인천광역시,옹진군,지적,심한 장애,180
202105,인천광역시,옹진군,뇌병변,심한 장애,64
202105,인천광역시,옹진군,자폐성,심한 장애,14
202105,인천광역시,옹진군,정신,심한 장애,32
202105,인천광역시,옹진군,신장,심한 장애,14
202105,인천광역시,옹진군,심장,심한 장애,2
202105,인천광역시,옹진군,호흡기,심한 장애,4
202105,인천광역시,옹진군,시각,심한 장애,18
202105,인천광역시,옹진군,간,심한 장애,1
202105,인천광역시,옹진군,안면,심한 장애,1
202105,인천광역시,옹진군,장루.요루,심한 장애,1
202105,인천광역시,옹진군,지체,심하지 않은 장애,620
202105,인천광역시,옹진군,시각,심하지 않은 장애,121
202105,인천광역시,옹진군,청각,심하지 않은 장애,200
202105,인천광역시,옹진군,언어,심하지 않은 장애,5
202105,인천광역시,옹진군,뇌병변,심하지 않은 장애,54
202105,인천광역시,옹진군,신장,심하지 않은 장애,12
202105,인천광역시,옹진군,간,심하지 않은 장애,6
202105,인천광역시,옹진군,청각,심한 장애,68
202105,인천광역시,옹진군,안면,심하지 않은 장애,1
202105,인천광역시,옹진군,장루.요루,심하지 않은 장애,9
202105,인천광역시,옹진군,뇌전증,심하지 않은 장애,1
202105,인천광역시,옹진군,지체,심한 장애,129
202105,인천광역시,옹진군,언어,심한 장애,10
202105,광주광역시,동구,지적,심한 장애,489
202105,광주광역시,동구,뇌병변,심한 장애,370
202105,광주광역시,동구,자폐성,심한 장애,55
202105,광주광역시,동구,정신,심한 장애,313
202105,광주광역시,동구,신장,심한 장애,152
202105,광주광역시,동구,심장,심한 장애,15
202105,광주광역시,동구,호흡기,심한 장애,19
202105,광주광역시,동구,지체,심한 장애,429
202105,광주광역시,동구,간,심한 장애,1
202105,광주광역시,동구,안면,심한 장애,3
202105,광주광역시,동구,장루.요루,심한 장애,3
202105,광주광역시,동구,뇌전증,심한 장애,2
202105,광주광역시,동구,시각,심한 장애,124
202105,광주광역시,동구,지체,심하지 않은 장애,1835
202105,광주광역시,동구,시각,심하지 않은 장애,500
202105,광주광역시,동구,청각,심하지 않은 장애,729
202105,광주광역시,동구,언어,심하지 않은 장애,20
202105,광주광역시,동구,뇌병변,심하지 않은 장애,254
202105,광주광역시,동구,신장,심하지 않은 장애,60
202105,광주광역시,동구,간,심하지 않은 장애,28
202105,광주광역시,동구,안면,심하지 않은 장애,3
202105,광주광역시,동구,장루.요루,심하지 않은 장애,30
202105,광주광역시,동구,청각,심한 장애,165
202105,광주광역시,동구,뇌전증,심하지 않은 장애,14
202105,광주광역시,동구,언어,심한 장애,30
